x1,x2,x3,x4,x5,class
3.706890678995984,3.7106044518899663,4.022895742598437,3.9829651712145275,3.985947833122683,2.0
3.107198554490502,3.226527571710146,3.3540370323939808,3.2482330373038026,3.7691776429804653,1.0
-0.8327344903809614,-2.426854804873416,-0.32650789007390946,-0.16518881397887514,1.2104492440142456,
3.7867742233880053,3.797698147165961,4.260056510689932,3.8125637262953878,4.345089631132115,2.0
-0.05287999108710111,0.7548846161789219,-1.7888464300536238,-0.20301304558846434,1.2646327174564072,
1.2965415492833718,1.88295161320012,1.7556944991147856,1.905448762470893,1.788127730663682,
1.2009699923263513,1.8017626382413878,1.5152930803493303,1.4930599693901347,1.182126298917761,
-0.639253612937627,-0.28323830407534345,-1.365654965529186,-0.6014733148281142,-0.21961665573216305,
0.29274612685495566,-0.4439555650525978,1.7590148817877467,-0.781969318408044,0.09719657312262915,
4.022734199490509,3.7203957833855923,4.262992617204381,4.7217583836310455,4.329465136011008,2.0
3.8684699321564344,4.3838499477278985,4.355934333305184,3.620458231381409,4.1191377815999095,2.0
0.7532410610601524,0.1823143793913212,1.0687468602979673,1.5304991930907694,-1.1001082044131956,
4.178359241521692,3.9106371914613947,4.193958242644186,4.115658912213724,4.178515514144248,2.0
0.824710950422796,-1.1222266251400748,0.5252273430571712,-0.14503249638885893,0.8744541580426733,
1.7158342467868515,0.7430195473877892,0.7275333959950776,0.15599576177598817,-0.03702802513682535,
-3.10112590287968,-2.648391882772024,-0.09428192548739364,1.6944841317270072,0.019296034338046,
3.804245558524107,4.209048846410065,3.80667669616082,4.640297140054675,3.4213326919593197,
-0.9687699473645137,0.4739484049751962,-1.1403848082345214,0.894535719452417,0.05352139019861001,
3.992645170481067,4.032641825406703,4.02779773388804,4.084945756361982,4.146622725233273,2.0
3.7240913898939736,4.079386541432584,3.7394731980413014,3.762017230279374,4.348416129870906,2.0
-0.9753805709249737,-2.8195254089985755,1.1146340724000476,0.22224496499241667,1.3016030967773444,
3.887023324537247,4.58980582923316,3.352683472808506,3.99393170401887,3.975055376244629,2.0
4.368395827563848,3.6219823911488,3.822898624219072,3.6298817221800785,4.425475143096196,2.0
0.192456318108747,0.9732412109989608,1.0417711361718476,-0.665397659660861,-1.1471328632959172,
3.511508260687078,4.0300238495688046,3.7108989106684818,3.596994736674264,3.7743327370924256,2.0
4.39592423811124,3.370242772023055,4.011792772427566,3.769430225323825,3.431921922406734,
-0.19123099257938833,0.5792962419948761,0.24471518024992875,-0.23781111260109578,0.9557380436821822,
1.6712078506861292,2.072416181016046,1.342868001368112,2.040496731983923,1.9969673322401167,
3.569967444844594,3.3172675512993317,2.9985417440130884,3.204943526423898,2.918289229068832,
3.7143424053259655,3.949485109170838,3.9199885346755803,3.998945007974435,3.7333435295139927,2.0
3.590223704383792,2.94655063201542,3.7454004144412245,2.689386150005989,3.1655301929859485,
3.710645282316591,4.312563087473118,3.8352765344306965,4.226770578488365,3.8757728785672896,2.0
0.42714778269382864,0.7995978122487728,-0.359766031442225,1.1621738765486167,0.05786406409360942,
3.513048050223073,3.2744558254154823,3.933138997414309,3.686978228269658,4.194575496342213,2.0
3.612556700172612,3.651742702919212,4.757372350625595,4.114828284041138,4.164863807449771,2.0
3.8207501902004495,4.369234026246804,3.940180667229837,3.9931901941202383,4.059652372511761,2.0
3.282830104037748,3.6931515134603154,2.8372531597983186,3.015718859274603,3.3351739306969135,
3.6013105646822474,3.948697024234727,4.56910323324053,3.7930062061517513,4.232354972279312,2.0
4.1791334611956525,3.7360800885866916,4.315141609947303,3.9701176145714117,4.779843880952543,2.0
3.4180348404580494,4.43759844537834,3.9722037691713417,4.451639306737059,4.281375639555577,2.0
4.036542421037201,4.232882434175164,4.32931315312763,4.4315949467462055,4.173133196204385,2.0
3.749821214827791,4.545691017473672,3.9944004195082914,4.237616101402156,4.17186643969643,2.0
4.082407221573947,4.148010596598217,3.4841467127589443,4.256241070342381,3.9853618642423037,2.0
3.4795064792582684,3.8768341612919013,3.4857558004405655,3.1920434575408922,3.1475317301330965,
3.8346504226839624,4.043467605757866,4.594168972682066,4.143946422786064,3.6827326278936647,2.0
4.282976563428634,3.7421641305529736,3.7772183986524097,4.521104195643998,3.699513232885995,2.0
1.4990425868491701,2.400922308507298,2.181187269106425,2.3667431914069037,2.318826258144467,
4.45434175436097,3.985100006082865,4.1704555589490475,4.46925989515874,3.300452481755168,
4.066408437252848,4.096402410103112,3.774132182787964,4.3750380359417,4.340548097915092,2.0
3.5556746961524466,4.107776983171809,3.9771463813517958,3.9544363074347517,4.012689092003684,2.0
3.4292612341214697,3.902500452540559,4.550895757579535,4.016358929625194,3.855555914231247,2.0
-0.5302488929556987,-0.3677586776071522,-2.5731372307030003,-1.1489573244402413,1.9771894764386617,
-0.33183658129069993,0.9810765693542498,0.5772358195407135,0.10457717641432672,-0.1221035501746239,
-0.3712135210487206,-0.006707838439538048,-0.8951251965646171,-1.1791254014349664,0.17038882647371725,
4.382989189157043,3.8185967461643227,3.850130940552378,4.369834233924292,3.9392944993951375,2.0
0.13940978262019418,-0.5092616231286239,0.3780581888641499,0.784133612806042,0.26040160008649693,
4.08126915766206,3.4760749094446624,4.36341893669156,3.8688917933636784,4.006039753371657,2.0
4.147966146044995,3.840526979560273,4.191795916959067,3.904367280205646,4.3318468997122785,2.0
1.2650251672896085,0.9541802754438657,1.6238893395958263,1.703348760153784,0.7302620662730972,
3.9944013354417733,3.371324166236242,3.9373489577727527,4.70497845594116,3.9997088520807114,2.0
4.317739398406428,4.016061877200281,4.317771975856143,3.8174627709530684,3.791933318259456,2.0
1.2001691185051884,0.8238463327362499,-0.8122543111722937,1.015769084075119,-0.13418834802452353,
3.9294070734010607,3.9458202188609555,3.7501739472870383,3.982058009812326,3.5983095450439517,2.0
3.8824294796246472,4.218441574427288,4.067376201665326,4.1207258660113855,3.902888831688469,2.0
2.258297059973602,2.1082450888747624,2.4856405450811674,2.1130939125776216,2.0075887830450214,
3.899460963720523,4.470786101698064,3.878428388976966,3.606912819586037,4.080127111757013,2.0
3.8894893118789193,4.31256358685875,4.2668245160619405,3.475464420674472,4.354042494703879,2.0
-0.7336906733259128,-0.27222320311815,1.1334112537308523,-0.12836519043877145,0.4683218630135877,
3.8499837722900394,4.096220392635296,4.180406625854684,4.4333727018623845,3.74803481982454,2.0
3.8888688745104676,3.5156626020232054,4.08512931869641,3.0631519934029763,3.7230089289734716,1.0
-0.051146361949298016,-0.8671170021110906,1.204049173427133,-0.48713884886592973,2.0036520776639324,
-0.8387863422538485,-0.49927553763556776,0.1927152647255801,1.0763671381232929,0.4251220497433842,
0.18406701468348227,0.32875455744387655,-0.019591300270682583,0.2565152309913988,1.0625266771597062,
4.076688770093177,3.591959758006201,4.816227667006159,3.458409898897406,3.420110257113716,
