var_1,var_2,var_3,var_4
49.42889095982305,100.4419720338901,29.22232789585461,74.40291127415597
52.573360556201614,105.21682687178335,27.075340153566437,74.36576599158218
50.10383227544078,97.49386953782437,26.034932995858252,77.2697698060193
48.568400665906246,96.21711535656146,20.672899822511944,73.76695440267433
48.53789272500961,98.9413972988018,23.320239870175993,72.81785322938812
46.81057443145924,97.32794942290023,26.807191327340245,77.75465932222455
49.56575806812437,98.59212872194917,23.654210404358285,70.8098903310573
52.624773889104475,97.27842062260456,27.596485264523416,72.31266327168923
52.56641143603741,101.21642684058234,26.670826029804424,72.87448850382202
49.25010428838997,99.28353354428565,22.07181279633118,73.28720575315326
45.63124898748031,98.57757070874248,22.051764935723405,72.77370197285228
51.958192965469664,95.60780560504352,25.276939673133054,73.96888292934882
50.495687414998464,103.13559945333023,27.052807341032548,77.60924749583728
52.05275506394937,97.42345524780696,21.77517756223139,75.5434875807415
51.095968754085284,95.94393541057653,23.42471051290151,77.05605257653505
48.680532847205534,100.65034761493894,22.913765976901256,68.98033929164498
52.6302833210807,103.7999253426041,25.50666471401168,69.84963184614125
47.407582542520394,101.18679821389387,26.694770862021493,73.44864557373741
45.89426712830681,100.64697818868738,23.13692284319346,72.54888966840463
53.14198301075993,100.13062801574901,22.4311375674058,71.84001453175617
47.29255934934718,99.29328049624729,27.378553007987524,76.15319004879154
48.34284281270085,101.75153048328878,26.435926647401327,75.19626050166629
48.920951568055514,98.39831572610967,25.17093412276928,79.1354817691615
52.78952679376711,98.12806738798753,24.694656206733303,75.30743783139984
50.93453032945346,101.06795326172092,24.301497553223818,70.58987871565361
52.80955395888348,106.57850444457185,24.407324973704295,73.69818897981693
49.72353225709249,102.79416461507893,28.72909540855039,75.12445461516711
48.44634679144606,99.043295385625,24.80367877788163,77.2699836796782
54.03529756547588,100.82788918577819,25.370633762082267,76.36123820685182
48.53755066022006,98.70862277350605,27.851067998228196,75.20454532856394
50.15533269966259,104.71391519321395,24.71898476734778,76.01453882192979
47.6062711301726,102.341088976186,30.23583087161125,72.90530413659597
49.75361428372135,96.97574208744682,22.29493660074943,75.12885183057224
50.37466394462983,96.62355362867395,27.284181527375456,78.36436212947923
45.78991254895995,98.62461984928443,22.39678940690103,75.92171080670695
53.53336985198498,100.26790100713418,24.205648579226363,73.34366486508735
51.40734388311867,100.23517279386769,26.075977875239246,79.17465861759075
50.5126274914696,103.0670098568452,25.974135037184496,73.92810382740241
50.41667666728644,99.70352823087124,25.233263777810844,76.3744397208984
50.681585764286794,101.66140285656564,26.31132976551565,77.69301816913624
51.75562727702648,98.8611813143872,17.10782461678275,75.40292252846547
48.829348578330084,98.01671075935297,26.451558876577636,75.94730970442717
48.739241626043565,102.69015551494083,26.62844052712732,72.91866780443054
49.108659270864656,99.29406213820693,25.225089220248343,72.96140825997178
52.21344350854204,100.3281300069716,27.93235689527318,75.7650439803803
48.87743123981782,101.63490001020944,28.147438091076022,75.95111867599778
48.86820027331567,99.45553906518187,28.110063870396772,73.2055846910113
53.11115221950238,102.37608685078146,25.469713256267667,74.93414925259628
48.69042497644082,102.12224962591823,28.475269175481387,76.06629377993069
51.720363183026336,100.80226984438826,23.507093149074088,75.3232541368035
47.03126211430225,100.40680524635516,24.141559748754183,75.14200731723761
48.224944044068394,102.57328063999444,28.486559571639027,77.9563035046515
51.58234503973717,97.976898123959,27.02889000872173,78.72112188798268
49.66534601907223,102.94820280489103,27.029029854814183,75.36390354836446
50.216263981725014,98.61311468017797,26.597521809906393,74.73425952629911
50.11542675244709,102.76061998888284,28.80913341943162,74.36319554138583
47.93594817968864,98.17484443626181,23.463831639916158,78.89739075684452
