var_1,var_2,var_3,var_4
47.21165687488973,,25.684880817044835,73.11030442811695
49.85430079837019,104.929219289853,26.89143331183355,75.16449967026931
50.80750544251595,,,73.12779434002654
54.244782474293366,101.16848237957088,,75.70837757648118
49.84650976751933,,25.754116487730574,80.76041140868985
47.26727408459544,,26.390521936648604,74.08266584682247
51.415687725889306,99.82466792942667,31.571419900370685,76.95046633443098
50.53354695946253,101.25002563630744,,76.84830900035954
51.757477777061496,,26.650421466093444,75.49484427511868
48.64077074082789,101.64414775465593,27.548079742821713,74.16229307157083
48.4856317930182,,26.432127290702688,77.28080226344368
53.97301239500891,,24.52760055202924,74.83147880978387
49.57175505173382,,27.048488020914146,70.06726640190017
48.27889562915092,,,78.20560933423012
52.633912174281974,101.94159421508853,27.641452861579662,69.8927303786811
49.09327446548941,101.65217255581908,27.97425564470267,72.76361117431496
49.59569012645593,,,80.45485087506337
50.785697444853916,100.57447542225312,26.189793094989746,76.00029782218061
45.949502078405004,99.53693458976782,,74.167385703962
47.30107384456303,,26.075669540065615,74.50547382754988
49.09737289259146,101.59548462519658,,72.14535559372366
49.6446054497806,,,69.94444097870887
51.05262705367983,103.78935594701133,26.089294076478957,76.30803315876175
48.16381531533127,103.72966081285828,25.13054964851456,71.84218109685752
52.240315242999145,,,76.41602369237656
51.16957973538552,100.49166997309054,25.94313877436323,73.78755238192734
48.58193023733538,100.47719759112138,26.35726407604731,74.20457262331882
50.83558376415353,,,74.21893635734764
49.23927937436349,104.74015288671518,25.89314651813689,72.6825768988945
53.727205502790774,,,78.20377599661997
49.85944263308458,101.88475312145201,29.75944584065609,78.0461955393427
49.803926272005356,,,76.90624753734535
49.81183135330544,,,72.8483890204619
49.90379380038737,,,71.09371561535
48.94460530528483,,27.143262547473174,76.2628229474841
51.931906091363516,,,74.81547009492124
51.92400289916405,,,73.90927468387348
47.90409718398761,,24.830977026922916,76.59065140393963
51.17084763203125,102.2628255866357,,74.13311879234502
48.13211983923124,99.63534035489448,27.891009908708877,73.47015292584857
46.72574092407608,,,69.39399551322106
52.092695575322644,101.15264054087842,26.914546163516732,76.04609455992366
54.18511143526522,100.30189276571463,,75.70891667667765
50.01361679998456,,,74.9046159769349
52.07934206695454,101.01790243637512,,77.10474491161999
52.82004879593366,103.79854325196897,26.86628721256804,77.51620415644503
52.13832555713102,101.84745058853319,31.127851704950988,77.27477611251605
47.00705439320585,,25.926799284713756,75.72261556296019
50.92687384952014,101.69080325974718,25.22857172009143,75.08417296423694
48.00096748847988,102.63339201674621,,76.045866991973
50.808085711443404,,25.41176464262706,73.60670768014538
47.844873642942474,102.23877193572541,26.628559707683486,75.96808158929645
47.393665235631545,99.48194204014172,,73.2117905932752
48.395413171518705,,25.092814460759378,74.6037857430271
53.00851011948239,,,75.26464510356257
50.109385992748166,101.70644714332981,,74.07038413943202
52.9622749397379,99.45365995465934,,74.80583814309082
51.39210900752342,,,77.01416118145073
55.885942894306275,101.66072666940661,27.216357506364208,81.05014763669384
53.3008325993272,99.5218502481628,,73.8893618138347
55.34838867101254,104.4298111794421,,77.60438567655319
48.99163607666697,99.54220863873095,,71.6720327051638
51.86908994069865,105.69084660069043,26.48791727690424,76.71302447372584
47.97383001487205,101.53259757769152,28.00283561857,73.05184026704237
49.57917276362864,,,73.32058824044607
49.03746835423405,101.3037817377849,,80.73931409550877
46.17580017658818,,,75.44546666149307
47.82646430306505,,,79.50128426692498
48.52662056352098,102.64097305775573,28.29702662667171,72.88209746482718
49.91071896997311,103.06666217172796,29.575506736573058,77.52375623942417
53.509484948932126,99.56135671838297,,75.18826793758146
51.84588899012784,102.17666465544706,,74.72189439463557
44.6553064731297,,,74.46120336185544
47.37664847380028,101.90006270732908,26.17372787003501,78.4072733106713
52.72770223775459,,24.877186210045515,74.89890196888116
52.011125184687636,,,73.4283718752755
54.00428656377863,,28.781988425360232,73.3348396238094
52.87485110708901,,26.698422768636604,74.18475446408372
44.59109673049848,,,73.57015391384014
51.010833760414556,102.47069921727301,29.87369382673432,77.04948045373264
51.46913676087951,,,75.6985693323704
53.04351022240412,100.14713164241272,26.234029880481646,75.67630572014339
46.5298009391824,,25.83628948616601,77.69433001947367
45.53663638530389,,27.379058578547237,77.48306898922665
51.29514587341419,,25.806943151043782,69.9892473809918
49.17045195725037,,26.68892266352306,74.16584414033265
48.948603897145595,99.95146771513501,27.935361428375135,81.36632726005585
50.32770654329129,,,69.43917447577579
48.21246280522789,,25.96735880508095,74.59577130668478
52.762962323009916,100.34731572130418,,79.148132320571
48.31612107641805,103.45351887613052,27.622446713670286,75.58904349847097
54.672192643605136,101.49524732564022,27.42979330245429,76.5399903051058
50.772075892597236,,26.297327639974856,78.96099999542253
49.38556781595302,99.53916546148048,29.420553079413665,75.6484271785329
47.52523725149961,,,75.77983522893554
51.38362631859397,,28.006387267418283,74.41848732543465
52.862178591708094,100.25448666715373,,77.77893346388943
50.854593534626574,100.25636267628249,,74.52058365465702
52.00082780585248,101.868068108327,28.8139175026516,79.33260753755093
52.94436334926304,100.65878496002027,26.153947990368,78.1042460731397
50.41202827830477,101.71816183156228,25.24842953926835,72.75659598974484
46.98887195042166,,,74.92602627532808
49.567674121677264,100.89631150362173,,74.18221761019805
49.61898834931961,100.53525152214175,,75.74639933874566
50.981165638927614,100.1307868847453,25.568139933815974,75.12100770165821
47.40311567604891,,26.17046534244112,76.73537854625383
51.895449205438446,100.7064277204042,25.695889759287585,76.97234222138383
49.37737809895598,101.86305139219773,29.21350216440841,76.56794145921872
49.68914374015486,,25.177870585504206,77.78283216495466
46.56686800666471,,27.22235162576581,75.726166385442
51.22318092252005,101.7478170080151,,76.52450677152022
49.781200208861094,,24.85008361578049,73.11748865173892
50.83935526465967,100.53398908183667,,75.00493400486697
48.2895142708669,,,74.53493763567026
51.92797807526455,,,76.63907541155044
46.54726616532392,101.6244196598735,25.924019036762466,75.28108519806474
45.596364732035994,,26.156899972083448,76.90032316304382
49.92126523853413,100.90680100900651,24.87985846073072,75.00436404851133
48.73257780617174,100.60789432675558,26.971999846352762,72.40679081702979
50.04243901914215,101.79693393230748,25.14006648939761,73.1475394901643
46.680716515455025,,24.534897542746208,75.97753396790725
47.51204112840868,,,75.19204893803227
48.079107763644814,101.6898988681614,,78.41343568882483
51.436988693815856,101.15386157782432,,72.80636437750124
48.90624147141349,100.76875059891363,26.706276909016626,74.93394903966615
49.99887313155769,101.07807868544688,25.091201789855916,77.02922707405541
49.93084325642894,101.52845732480696,,73.503284687989
50.20257368071868,,,76.08552762431636
53.04571120994054,100.7969331100699,25.425981741769146,74.73928454536755
47.6609330105219,,,75.20555101562803
47.089508664115115,100.83684056745967,,73.23205365601419
46.9748113088192,100.25306069670643,27.19749373617698,79.11847310810445
52.07275856591284,,25.180280007807937,74.26565459632204
