var_1,var_2,var_3,var_4
47.21165687488973,98.29078208793102,,
49.85430079837019,104.929219289853,,75.16449967026931
50.80750544251595,98.53571547831659,,
54.244782474293366,101.16848237957088,24.36319109480201,
49.84650976751933,97.90828932626346,25.754116487730574,
47.26727408459544,96.86827757063963,26.390521936648604,
51.415687725889306,99.82466792942667,31.571419900370685,
50.53354695946253,101.25002563630744,,
51.757477777061496,95.45067650541627,,75.49484427511868
48.64077074082789,101.64414775465593,,
48.4856317930182,98.7680951294651,,77.28080226344368
53.97301239500891,97.75989972770287,,
49.57175505173382,97.28450818885139,27.048488020914146,
48.27889562915092,99.21645356850449,24.013366338463246,78.20560933423012
52.633912174281974,101.94159421508853,27.641452861579662,69.8927303786811
49.09327446548941,101.65217255581908,27.97425564470267,
49.59569012645593,97.47040784967427,23.844027063819237,
50.785697444853916,100.57447542225312,,
45.949502078405004,99.53693458976782,22.021637955431984,
47.30107384456303,97.15606323552753,26.075669540065615,
49.09737289259146,101.59548462519658,19.585108476210642,
49.6446054497806,98.65776548384292,,
51.05262705367983,103.78935594701133,26.089294076478957,
48.16381531533127,103.72966081285828,,
52.240315242999145,98.57067321770882,,76.41602369237656
51.16957973538552,100.49166997309054,25.94313877436323,
48.58193023733538,100.47719759112138,,74.20457262331882
50.83558376415353,93.48583120974662,24.372239929073025,
49.23927937436349,104.74015288671518,,72.6825768988945
53.727205502790774,99.35707137109513,23.68246639799818,
49.85944263308458,101.88475312145201,29.75944584065609,
49.803926272005356,97.5785170410349,,
49.81183135330544,98.91631053353393,24.14281579234924,72.8483890204619
49.90379380038737,99.22388297820677,,71.09371561535
48.94460530528483,97.94839036325797,,
51.931906091363516,97.3120307306655,23.789827446064173,74.81547009492124
51.92400289916405,97.57473379393815,22.63320321382562,73.90927468387348
47.90409718398761,99.40644696345362,,
51.17084763203125,102.2628255866357,23.787886826720534,74.13311879234502
48.13211983923124,99.63534035489448,27.891009908708877,73.47015292584857
46.72574092407608,98.05567653922952,19.865902020405407,69.39399551322106
52.092695575322644,101.15264054087842,26.914546163516732,
54.18511143526522,100.30189276571463,23.895357325238038,75.70891667667765
50.01361679998456,98.92943917093362,21.344403578277184,74.9046159769349
52.07934206695454,101.01790243637512,23.859772993245254,77.10474491161999
52.82004879593366,103.79854325196897,,77.51620415644503
52.13832555713102,101.84745058853319,31.127851704950988,
47.00705439320585,93.38751776114171,,
50.92687384952014,101.69080325974718,25.22857172009143,
48.00096748847988,102.63339201674621,23.037524507541633,
50.808085711443404,97.78549927453653,,
47.844873642942474,102.23877193572541,,
47.393665235631545,99.48194204014172,,73.2117905932752
48.395413171518705,99.1338212006094,25.092814460759378,
53.00851011948239,98.22458656698464,,
50.109385992748166,101.70644714332981,,74.07038413943202
52.9622749397379,99.45365995465934,,
51.39210900752342,98.57340628080327,,
55.885942894306275,101.66072666940661,,
53.3008325993272,99.5218502481628,,
55.34838867101254,104.4298111794421,,
48.99163607666697,99.54220863873095,,
51.86908994069865,105.69084660069043,26.48791727690424,
47.97383001487205,101.53259757769152,,
49.57917276362864,98.18677166834482,23.848882464014142,
49.03746835423405,101.3037817377849,,
46.17580017658818,99.23812648061595,,75.44546666149307
47.82646430306505,97.85876178902521,21.6217884335734,79.50128426692498
48.52662056352098,102.64097305775573,,
49.91071896997311,103.06666217172796,,
53.509484948932126,99.56135671838297,23.77794340159376,75.18826793758146
51.84588899012784,102.17666465544706,,
44.6553064731297,97.94319844315669,,
47.37664847380028,101.90006270732908,,
52.72770223775459,97.09976404764717,,
52.011125184687636,98.65505901931911,,
54.00428656377863,98.59107239824061,,73.3348396238094
52.87485110708901,98.4598115127229,,
44.59109673049848,95.70078318602387,,
51.010833760414556,102.47069921727301,,
51.46913676087951,95.81869789855497,,
53.04351022240412,100.14713164241272,,75.67630572014339
46.5298009391824,98.48199425596233,,77.69433001947367
45.53663638530389,99.18720882528572,,
51.29514587341419,98.7045165168792,,
49.17045195725037,98.02594863319078,26.68892266352306,
48.948603897145595,99.95146771513501,,81.36632726005585
50.32770654329129,99.35202873414849,,69.43917447577579
48.21246280522789,99.07770951978782,,
52.762962323009916,100.34731572130418,,79.148132320571
48.31612107641805,103.45351887613052,,75.58904349847097
54.672192643605136,101.49524732564022,27.42979330245429,
50.772075892597236,98.89680733199556,,
49.38556781595302,99.53916546148048,,75.6484271785329
47.52523725149961,98.91606078595699,22.068768746708468,
51.38362631859397,98.68562103494533,,
52.862178591708094,100.25448666715373,23.25351417559973,
50.854593534626574,100.25636267628249,,
52.00082780585248,101.868068108327,,
52.94436334926304,100.65878496002027,26.153947990368,
50.41202827830477,101.71816183156228,25.24842953926835,
46.98887195042166,96.50757468141363,,
49.567674121677264,100.89631150362173,,
49.61898834931961,100.53525152214175,23.24896116350877,75.74639933874566
50.981165638927614,100.1307868847453,25.568139933815974,
47.40311567604891,96.47890866647256,26.17046534244112,
51.895449205438446,100.7064277204042,,76.97234222138383
49.37737809895598,101.86305139219773,,
49.68914374015486,97.43204356195162,,
46.56686800666471,95.95077416248694,,
51.22318092252005,101.7478170080151,24.51999882360408,
49.781200208861094,95.30049819721182,,73.11748865173892
50.83935526465967,100.53398908183667,23.173847142465974,75.00493400486697
48.2895142708669,96.67420496450933,,
51.92797807526455,98.40102862251403,,
46.54726616532392,101.6244196598735,,75.28108519806474
45.596364732035994,98.22764273445027,,
49.92126523853413,100.90680100900651,,
48.73257780617174,100.60789432675558,26.971999846352762,72.40679081702979
50.04243901914215,101.79693393230748,,
46.680716515455025,94.18034206975624,,
47.51204112840868,99.3334119111096,22.949399944164952,
48.079107763644814,101.6898988681614,,
51.436988693815856,101.15386157782432,,
48.90624147141349,100.76875059891363,26.706276909016626,
49.99887313155769,101.07807868544688,25.091201789855916,77.02922707405541
49.93084325642894,101.52845732480696,,
50.20257368071868,98.22751975955833,,76.08552762431636
