var_1,var_2,var_3,var_4
,17.376302868942844,29.875745546995763,
,12.512209125328727,28.435476940478697,
14.171597043621968,24.49435822914143,35.765597997395794,38.650113739882975
,15.936510901452639,24.88444848112266,
15.17009360058453,30.00500837621751,28.962662392773737,40.86166880709412
10.762878792844388,23.22799122502918,33.847455590568565,40.22016921941086
,18.544130606422698,28.95434342631813,
15.44812509297537,24.981088776497074,29.473607774352693,43.578544302777374
,15.062647574980126,31.18174067721828,
11.006996042408783,22.9775169255697,34.253845554685974,42.324904599758845
9.793120335031881,21.736031814827847,34.17734223435137,34.94927981579417
13.28071457464264,25.63051606526971,28.39784390578592,41.88129263272961
,16.930020483342034,28.40016229993997,
,18.12853573521821,38.70016890928764,
,17.32287391164465,21.608191598471862,
10.113455497852614,21.366375152153157,26.8088657222151,40.69136916824746
7.671321419276955,22.66540025254721,31.35859796202897,42.60018898148697
,18.378656523271598,30.827905477110797,
,19.189314326284087,32.8178575332967,
7.26046286733883,21.432846658871917,32.85501704887602,39.589702944392286
,14.289829272798734,19.072551007433326,
5.851842727621047,25.191331216120876,27.101020137431693,45.84330237173671
,19.220504620793918,31.0416320195653,
,14.157821061952856,29.94127531733682,
,11.611154440196199,26.074502995989413,
7.849521631038314,21.843167959820633,26.240503590990997,36.55768816056829
,14.243353349182755,26.73860240269466,
,8.740566406663824,29.85521827349696,
,18.03337348150959,39.26707911549494,
,20.957300583230573,33.876164064144284,
,16.351778303334633,30.815032488660105,
7.256082935008706,21.58266849680867,28.88810526551771,39.39052203886881
11.60358252113872,22.698912116504353,35.44379345276932,39.62087233659463
,18.738901197389094,25.91041702697808,
14.552454371227133,27.36915947995403,30.5034668886667,40.514503518390946
,17.935533043533052,25.728386086728705,
,16.202704753851954,38.972223796278556,
,20.62497785359844,28.825996131014882,
15.522899814622745,23.62129426792203,29.2645882088807,40.860496301096475
15.35377431150718,29.99028034030809,35.99732073957726,47.28719286253951
,18.382982334581154,22.77079429036508,
,17.575175409462556,27.54719179891299,
,14.967949543548755,37.43694632404785,
9.331954868931184,21.891975603784836,28.601103170465283,45.084899830590494
11.089267522972499,21.447025210290718,30.80297275953072,36.226654046057604
17.889773648610138,21.722491537991417,34.30658639016817,43.43349277938986
8.055485317134458,23.04045594992165,29.525990064906058,42.57226364830532
9.938761730493344,22.143913351196698,24.26827896033053,39.45772362774874
10.616275722591345,23.308238339541088,32.790598476710144,38.406001397350366
,18.023372885985278,35.04899986170689,
,19.329259711273217,27.950340577258117,
,14.369421958102572,31.042969186734798,
11.471228652584589,21.815881732576134,30.119414603088607,47.32320589222825
,19.48532868894283,22.84126468808471,
,18.64014164111635,25.736825010178947,
,18.896516478056878,33.589336945003886,
12.404700688677947,27.010756464193253,32.006997006956475,41.77603193275276
,16.760706300955444,28.280718687754742,
,19.061771436491256,34.23739689179184,
10.364301301016411,21.753879804517386,38.63109453991922,45.13617333605533
15.72796066893983,22.344071524673225,26.874681859835054,42.05054965792329
10.91186962432941,24.170003131325704,35.76273443326551,40.921146781412105
,20.529257599964566,28.593843551892856,
7.026974195484248,27.949364319959916,31.4566699355456,41.7775908546469
,18.81638249262873,27.97172858535502,
,20.007351530324122,28.20335953838843,
10.967076728066113,26.91727315943557,35.15009090125485,40.05107875080144
,15.869811792331596,30.583322030374397,
,9.088777359240318,26.90708180453269,
,19.328040296153645,23.945926866882452,
10.14172132385582,23.273528808390715,29.72534388501732,41.23808489650327
10.693356861609452,22.335364253834445,26.390756779312124,37.419158257454946
12.784896954713941,21.79043359941312,33.89406300302375,37.46963375940931
13.45945968428684,24.830003417281834,26.559208734312886,41.226310607406575
14.081927826230702,27.62415721976707,39.41284826616631,47.107505811137045
7.823103773192271,21.988610190334033,33.14421814360337,45.137996030574726
,16.673456530829743,29.811710056545888,
,20.377756133034044,34.22505791939395,
11.79081288510796,21.35353662704928,32.931282524531156,42.05031211638266
,19.648157105192983,25.61339380626412,
,14.117030735143338,28.826982691244634,
,19.55577506240548,27.22287735550935,
,20.575560176139028,28.629979160764787,
,17.470696455776114,22.9311444480417,
,15.339535204008376,34.150093054133905,
,18.007512185724,34.161866355030924,
,11.26425735076777,23.71334012548852,
,20.545448679953303,32.32396803905442,
,17.7727666579443,31.634610234368196,
12.07968027667087,23.69978335235687,35.680262921372986,48.00549590174633
15.027644744836099,22.12275739022988,26.957598452670982,39.82416937501953
,12.88206456220425,23.199346118524424,
12.989556949176844,23.44144493375267,29.603788835296264,40.63580094977024
,18.637294740136788,35.839436093523105,
,11.806263419235787,29.545215891406748,
,9.81479154888979,34.717769682987154,
7.398741502155745,22.677644868760012,30.18371189102772,40.28937954726717
11.786763581909032,25.33439826056087,28.79756144383374,43.312401078195386
,19.248073943293907,18.59425043325639,
,19.45328101896781,32.873184597410166,
,15.386684230103985,29.995348112726344,
,16.789456569701724,28.579722983422837,
,7.495991789703217,26.641769480806904,
,20.742994460538476,29.49324331755266,
7.348823118997297,22.390060342590523,31.80740805544866,41.79061265975898
12.045354994430026,26.180245706658816,33.19906578555305,50.31919074593123
,13.203010214955771,25.066407855016763,
9.778990316118707,25.107875510896122,28.626356164268387,38.04639344843451
12.737631310477656,24.94266194053302,26.165849681267925,40.25872182680921
,19.995001170029045,29.15891181060302,
,20.261758680343178,24.15785353196031,
,18.580990664244183,36.528772790085064,
,15.875624661079971,29.037257965119768,
,17.59812452364092,30.29730034111801,
,18.37035142581898,36.73222457385575,
,19.816443491191897,31.467366807543677,
,19.770192234005066,29.590281008202783,
,19.30661446079647,31.199013764457394,
12.161574907173302,23.233465481543924,35.56259905605781,36.20507735660068
,16.815742646606168,26.796861510999076,
,16.40809117413711,31.100910051079627,
8.757731826370602,28.612587386050457,29.116502885446934,43.44769843442879
10.52790465791508,24.192253453911594,33.96934735444895,39.94931376018708
,16.068252031064052,28.40035829930077,
7.081601113278298,25.440690208320426,27.494998742932,46.925933063468264
,18.187902719037023,27.98858087873742,
7.567218441669745,22.22106575667946,30.718383697715016,47.83936050762649
,18.867594845269117,23.547990461232402,
