x1,x2
-0.0776999140784142,1.340077440880748
-0.8029757104289661,-0.04493432167912713
4.760352233122468,2.651753500140475
-0.7170717573981686,0.3548933381530833
5.048503291148194,3.9039994723026186
0.925040865111941,1.1006888847612417
4.489998882724408,5.404701899900173
-1.2133762773305459,-0.4747222015344051
0.3279966974622084,-0.3998194134045856
2.759995874379498,4.196327720076496
4.549010763817641,3.659978954288218
-0.48492369365096394,-0.41587111643981023
4.16583177423713,5.134627240649417
3.9513882063095243,4.1299140757029145
5.174592422423256,4.302041047546938
0.17860759749698762,2.274544978524232
-0.39419118766139216,1.267807807353592
4.57898070804202,4.133257626669675
0.4092247349686263,-1.2367675080793694
1.492377750772908,0.3322915533012346
5.000754628822004,4.452021025027218
4.615585004574341,4.285062921453923
1.6451810108347886,4.041498710764335
4.450119215181595,3.9712439835874003
3.21402903299916,4.713926786484727
0.3175427672512734,1.0968057776729867
-0.3558370335045879,-1.3898496516968082
2.8899773459962983,2.7461381076854567
0.3351144573387438,-0.5309009594351154
-1.89259413192156,0.22402147638198613
0.6328867828324873,0.9368216228015164
0.006196420940173433,0.6237951522989352
3.3511271189561156,4.7769071798452405
0.9700397446795196,1.4783978276949552
0.33698438019171684,-0.9159286385234289
-2.1101607042094317,0.02631416965919239
-0.6524715265979706,0.38848085721150283
3.8262068252651997,3.449411858356237
5.4304627960375065,4.631342404513353
-0.4259366191597633,0.4183350202487143
4.465661219049257,4.9356612272592955
-0.7013668855735415,0.5965315650119449
-0.6168104946851465,1.1241073034683091
0.8330155720974428,0.04205582419996157
3.4239676659042244,3.424355507707117
0.6474951151173485,0.7267395996110751
-0.319798708192651,0.31376734880618967
2.9881411343165167,5.237171712264205
3.8787893144721224,3.1691741200194334
3.7281430270658227,3.944182889533308
0.15958543055623783,1.88930571103104
0.9235958016021504,0.7778341013970865
4.500868794013693,2.227187015576964
4.282611673838107,3.0296867142011545
3.8531355287786195,4.7484827539309125
2.6294095894846885,3.825544947755746
3.308167424329736,2.856857925230514
0.06444527376763313,-0.39476966235674676
2.3104127549146702,4.45087017768939
2.1286877590318136,5.520388976966498
0.26307969679997933,-0.015504165706034087
4.491509195758698,3.2421640449138174
-1.1111448217788893,0.7393576595948823
-1.825252426944781,0.3296732062229334
3.3825701259510383,4.456658581273213
3.5342345669554094,3.9714555426554963
3.043747127754483,4.162841392501779
0.8349009720101258,-0.046076934737161956
-0.7992284545552123,1.1836376769528558
2.8593257333896833,5.909547807980941
3.256166521519028,3.888635674277389
-0.31367123807418495,0.9298506416564157
4.005557633332212,3.585859128812213
1.4206157816835436,0.035079902999334014
2.974124653782712,2.8711888712439615
4.409174436060091,3.809001505765371
0.14886202188802725,-0.10005654364869222
0.4900403448824374,-0.03579452888578805
2.7626855368516186,4.173520431382273
4.064118399452703,4.979283571682832
-0.7281153094523154,0.9022505856716146
3.476789199467074,4.290193371277333
5.446471130283992,2.798624613054733
5.081419907725602,3.3892853032201047
3.395836220738703,2.6623762784242033
0.4195383428464261,4.087108960154691
2.220284246361349,5.711883807027294
0.4595039342385595,-0.49583096363063317
-0.14842782438970428,-0.6889714824771275
5.768318775416553,4.323499145594972
4.2063703998761195,4.548657541325654
0.8184709752513954,0.8430215444155671
3.8342005989141037,3.5671693788341168
0.9948638274718531,1.7904430196520242
2.0124619121172866,-0.8004847321888169
2.212996103696921,3.244252276034885
3.4757505291000568,4.90589503588452
0.2674314892024244,-0.8606625583910656
-1.8619778633774828,0.9315716394451741
2.3154630177280664,5.081778812826774
3.4696062440502153,5.735086771783719
3.902820969898271,4.9177966606780545
4.6802414303080555,1.5099382123866492
-1.4643408150992558,-1.1810061523124598
5.020812987853842,2.3152258498416827
0.6676329233754676,1.3156711422400655
-0.2715855210265751,0.7764731331049076
3.1709374930980827,4.26298592040808
-1.4379375959262863,1.123128638371615
3.0748543660553267,4.771688978608768
2.8881023835738664,5.086890202987059
-0.46799616417530576,0.9627135999212776
0.5261076904383984,-0.04031894152526276
3.5850518903571054,5.064937189531215
1.9315194609255641,5.8825215698973725
0.7084135252837738,1.8988581820643369
1.5566406042933907,-0.22607293574299048
3.0221021682260334,4.767625819979958
3.1377732613410894,3.541170848340359
-0.42097545146367443,0.1622277307179466
0.26789339747903224,-0.22399711823970897
5.032224568089522,5.490866209585443
-1.0070885796295952,1.318364823198004
0.46900497689352155,-0.5011156692154759
-0.0404782326638075,1.116156707793794
4.503901547378737,3.6545003391813284
-0.18584722687634278,-0.4335259229432358
-0.8730419185009953,1.3413021689204672
-0.016788470403276724,-0.03684419873277372
4.103927582693676,3.787723607107088
3.5934758098221535,3.646624577442107
0.5403109922982317,1.729202543285119
-0.6234952678348447,-0.3362527073619088
4.107821580794025,4.830728565868226
4.580333092255101,3.874437876066701
-1.2476559566748733,0.6714556879718667
4.471110079746504,3.8140915002137716
4.959175055601826,4.639301175986265
0.7032616882918065,0.9722309805229733
-1.9965732730012917,1.0580943933533369
-0.41847860059815833,-0.08275873756596411
2.539990286321385,4.651664027526228
3.337728735281623,4.651761637117822
3.1265095790247504,3.476525100052509
4.366959053565019,2.369135115385812
-0.8352561547902997,0.45047806454124995
5.11070616122184,5.188205162357958
0.0010610183008129303,1.753593831071533
6.064478746762541,4.854479024532021
4.372815392845776,2.1171018437632756
1.2553600590555996,1.2590460291577015
-0.3306298537329477,-0.5211388759086462
1.3126030982429762,-0.6583416125947055
1.1892482521675387,1.4577557216543815
2.657638801706611,4.135174289997092
4.253802995848387,4.586521994275432
0.7548524913160716,0.9677261635326583
3.8129660361117814,2.7741150135038692
-1.0836594861244058,0.9282486370350689
3.9207858789633634,4.119765892074045
-0.10644081216744503,-0.4522491379226282
4.03694426219537,4.416325070114675
-0.49067990348594953,0.602069883344108
4.297437812980186,3.1612321795325817
4.266710438393263,5.59319578758122
3.386339910882238,4.263253297467806
4.326240662592491,3.876270789793658
3.630587200646658,3.110205223767814
-1.111410807402726,-0.668270586906739
3.9707213272841484,3.1552536414423806
4.192800438551865,4.103394087752779
-2.2273659071994265,-0.5441957771009446
-1.3058918750442237,-1.0044393735522845
2.2788086453589673,4.4902664961129775
3.6694095233447133,3.7209380337701647
0.20877216095204948,-1.332263464028696
-0.7610031141113002,0.1811938455796341
3.4242849039514702,4.599286794480796
4.84279493741628,4.70472444891357
0.45036260240151654,-0.01096389191850563
1.0569934836599628,1.0129920766152032
-0.8628695893437061,-0.06203557209199073
3.320707089999617,3.5287794106382164
4.385285311057503,5.297493174654225
-0.2248344994289728,-0.28688635416742436
1.2113041114113459,1.0879971854788684
-1.2246441013699385,-0.01864731694582738
-2.115023285152845,1.638251444002718
3.956723550400256,5.48354597725041
-2.4895203640198442,-1.6532159671956492
2.269279856159872,2.6556465730767567
0.4698821742950299,2.216492111598228
2.884254744322296,3.7157631288683275
4.032828151274014,3.2768450674386997
-0.15062642766656292,3.2335059888576656
5.029112220866501,1.870736427823167
-1.3667511347670604,-3.0191208471105444
5.401562046623907,5.166323470632301
-0.04031058509923901,-2.8187864420015902
5.786191357280541,4.514156491135342
-0.006339353020012588,-0.26035206325962645
5.819725912766795,4.320116937578013
1.4514197443053884,-0.9627249856478745
0.12861999852958808,0.3303958577943405
4.171507930018524,4.95367018026385
5.108484944328575,3.382893277213837
-1.71357887908641,-1.55899363391543
5.311545766446483,3.498826794494194
4.957379378525999,3.5986212502972874
5.023282452962349,6.126543618336358
-1.483256918108391,0.22864882669831085
0.7397119037031693,-0.37857555837733897
1.3014518867200129,1.3374627558029004
5.057372786421597,3.200781437337806
-0.26124584905643305,-0.4341836093218271
4.317398786721085,2.6363919678610164
2.9813568528899754,5.861813789892389
3.4632440765780204,6.06559562881821
3.443618236877871,3.734949284622231
3.3312235914863653,4.53503405340781
6.506258937942647,5.542381796382437
4.515503185243953,2.2398915619270725
0.47075557971353194,1.5575706921766916
4.117769275622137,4.202043134748899
4.35454671619134,5.844466887583747
3.841782375930985,2.991331741727026
1.4403915539686711,0.9625439958922531
0.20944425821589788,0.16929171293662185
2.1800798429137362,4.617205318941637
4.590699328953683,2.714269090033733
4.327035259589137,5.371515732499831
2.79940951173002,4.522985337911165
3.3561849704399482,4.870802324514788
4.228006390586421,5.551937311531734
4.598317851356016,4.444661488684518
4.040430223512142,4.10072941025898
4.761303809608099,2.3442526869823093
1.2745440476000534,0.1400710222479023
3.8786827293958934,2.8649733506297403
0.9898537479916807,4.3307877975018325
-0.2153296425704575,-1.683729971993738
4.552590101734625,4.662773326853998
3.7940114022502676,4.287772255005779
6.107728628646767,3.33269106364598
-0.36433577078828505,-0.12911543424595373
0.23807765137498646,-1.2107033318592741
6.007209210391156,2.8731724965300263
-0.1130906620630347,0.829790216607912
1.3359241687145347,1.6163494295835639
4.477013500012482,3.359687050366723
-0.20884725011162183,-1.2145820063170198
2.1386197669662184,4.444662610246692
1.31935062013119,1.404124639459584
0.44843182742036064,-1.044320216345036
2.6451325551143094,3.3210099587898005
0.003648870960386994,-0.18449658069030714
5.747889765994734,4.635408689342869
4.432551472895675,2.0556022266438516
2.352421312617457,4.407946950437832
3.615450114132227,5.528842810510136
0.5748062458866579,-0.17701889394414014
4.392017579388642,3.9017438657072523
3.5903055461930493,2.9189940452326684
-0.17720128335296428,-0.34530584520074126
-0.2796317886943991,0.04850061270912918
1.221171099380406,2.0245330197235
3.7691087886481647,3.7082881638721172
-0.12668514209194692,1.3925408943519475
-0.8485614181044647,-0.39637292075968994
-0.5263018371844187,-0.42890251360984005
5.3785251817917175,3.3760671446174584
3.5098814220871475,1.732300370925643
3.846582974002123,3.8339598339590713
1.0378474487886573,-0.5622815404904703
1.386197527048623,-0.34958195723928565
3.4706925946536225,4.450112477876818
-0.4786936979464752,0.14028601733359738
-0.7707734991173314,-2.2600084782750893
-0.8267542062111272,-0.7345086818008247
3.4201422269346975,3.7080031735039363
-0.959688260921815,0.7691490810953246
1.3661535038349646,-0.8898018553288501
4.8388391003863465,3.8875214382543213
3.5018733301075384,3.3340801451840623
3.572951649039496,5.043995477729599
0.28161127002292335,0.40873881875238294
-0.6053876672080609,0.8516126948159972
4.749067075461113,1.9078447277522694
0.14812127849519396,1.0733025860250298
-0.053470673489819466,-2.0806828505423267
4.849867092602085,5.110368320760587
4.592338045657633,5.345863550325591
0.2031971346118695,1.3532096675889935
2.0124696471861894,2.772564865223252
1.3159493542503136,1.252919647775342
4.212262259108963,2.8158075212951044
1.2972154886772667,0.027329074330406662
5.3048075429319494,3.194027251151855
-0.9756483841904425,-1.058545497227424
3.6681769698720634,3.3612811109195717
4.594712456020922,4.437604411649698
4.3047335484902165,4.262853822987906
2.7645444003945903,3.265518085942152
1.083850069713397,0.6997086623429851
-1.7652895308241998,-0.20002909780465344
2.988334878287042,4.763406347534552
-0.832696069501895,-0.41595560945780374
2.8421908053237637,4.28302470335403
0.49002763771830143,-1.158550853354444
