x1,x2,class
0.4393338684434988,1.256505241448002,0
3.0941590268378087,5.118281342186924,1
5.017587993125392,3.9427980386026467,1
-0.3589688789987324,-1.5036062152004013,0
1.319293946880934,0.09756212999016795,0
3.9836586463301966,3.737649394876283,1
4.713058443817246,1.4677128940528106,1
-2.6734154064060265,-1.6050411898515984,0
1.0215485124075523,-1.0652124367974802,0
5.349371330448015,5.05681821876307,1
-0.7027280770694808,-1.1550162075789678,0
3.831065925243177,4.8871696173520505,1
-0.6952265704086492,0.022219733744177076,0
0.6569048629481052,-0.542189485432146,0
1.6282871261136214,0.4604053043065652,0
2.7557964382099875,3.4784852062261225,1
3.4828765706040516,2.6686185909178946,1
5.7373758402199515,4.9769095009941235,1
3.284599928218734,2.721228113329916,1
2.9225578701585935,6.015436951245026,1
0.2921061985249371,0.4043464153062602,0
-0.4440709056304146,-2.44696101248638,0
3.96822334830982,3.148743440806901,1
1.1273768161811366,1.008550732106003,0
3.667119973537927,4.517446450510645,1
1.9004333357350778,-3.454968067486541,0
0.6686422831218448,-0.9591840974193789,0
-1.3508258789628789,1.3488779774488757,0
-0.9802349837168166,-1.5999904415988788,0
1.9575480332552724,2.422993207704302,1
5.1344975416152545,4.471339264309809,1
-0.7744244878316976,0.46132967275780407,0
6.023737274099926,2.7106329834790426,1
4.614780069871708,5.276361224794579,1
0.03692850715325621,1.9440427222300747,0
-0.7666988366151376,-1.0918822001782702,0
2.505050057634861,3.5652041385365636,1
0.5550417284340408,0.19071646827451066,0
0.8873858215188243,-0.0910528313156744,0
2.0928245391079723,6.002173730702373,1
2.7446204503837484,3.9128553740188816,1
0.10059279346788583,0.7724723304372106,0
1.3719319819523021,-1.8432445567289277,0
0.647526022090359,0.7987382298655603,0
5.187127403192692,3.1228341648241136,1
4.712816741855935,3.501281017455267,1
-0.882826315588485,-0.6872019145113368,0
-0.15813238288853027,1.602616599861567,0
3.396762659938198,2.7774850583214707,1
0.02272880782551365,0.0024992931707726353,0
0.921189659462786,0.8050264898526961,0
0.1705745333205802,0.33045172014294205,0
-0.5832763665858819,1.0138678343657417,0
-0.35256644776249507,0.21755717618697437,0
1.7910575040282861,2.8903827621522704,1
4.890172793361779,3.0332675681996446,1
4.809960750775528,5.272972132730157,1
0.24913380990102518,0.7858572780122414,0
0.062200903702235695,0.1413792632838695,0
-2.3468867559690008,0.5250050513884456,0
1.1830380432263305,-1.149444036459619,0
1.5034439043051713,1.130628641492126,0
3.0555113297251566,4.615002376096374,1
-0.7585103130386736,-0.4569582151395733,0
3.8101420097682728,4.760451435742004,1
5.348083195787164,3.0602961785356104,1
2.693525950278654,3.1576356276187303,1
1.8927668239177848,-1.1863402704398558,0
3.3498518061227003,4.378483744521131,1
6.520367614086394,4.711263840134974,1
2.6650261091832816,5.401650569759942,1
5.191771823792192,3.631318114733619,1
-0.6350320267341357,0.0632117632933675,0
-0.7238055113680563,0.22587591470624613,0
-0.5831841546571798,-0.9016040698996084,0
3.9409918800809014,4.097678096504371,1
-0.799581834378227,-0.5468275508034365,0
-1.3131876644059124,-0.2622282873176149,0
4.666519668849465,5.472535818371513,1
6.011764088225847,4.682664712688542,1
0.531604109848739,0.5280125951444278,0
-0.08412417124834312,-0.23710564540089674,0
0.9119227568485176,-0.8814119981102004,0
-0.5375818837857422,-1.9621989284254304,0
-0.33568700574597765,0.451533744651545,0
0.2155282851531567,-0.787310568582997,0
5.003837644319342,5.673209526013624,1
-0.9567443806532913,-1.3077235946743204,0
-2.0583905399588356,-1.0612966962723003,0
-0.7284293061303528,-0.7251446668134549,0
2.3771437071181434,2.1268541723312993,1
4.045541329189608,5.030817762497461,1
3.316735325978757,3.6785273536807135,1
5.415389652325946,3.7383899426734977,1
3.7729951428015798,4.080056189000008,1
4.153830987501995,4.858157883346971,1
3.9506008604693896,2.4020699134653087,1
0.15180176337134849,-0.6101806223637816,0
-2.207420445824535,2.3065315592837314,0
-1.1345009617067194,-0.47275494634483767,0
5.035383871590856,3.6860876984284268,1
5.533805725257878,3.6333439392189213,1
4.168798160187149,5.243776444266264,1
4.117788157700372,4.301443518617174,1
4.6487643203288735,4.11887368439439,1
0.3982658587069738,-0.5207286693595445,0
4.4280072456653095,2.8304032009788203,1
4.58714400440007,3.729619156652137,1
-0.476666513684961,0.9538447537829504,0
3.69507625981159,1.5304624132740083,1
4.807816442126179,3.1384373787962327,1
4.331818176860559,2.566196671797451,1
0.2925304803987619,-1.1103079583444109,0
2.287453220878283,-0.9632682830855607,0
3.6461332399950557,4.70605791935362,1
3.9092464525536315,3.6594591288330123,1
2.220360390012675,4.011148294367787,1
0.8778084659284574,0.4498594101328291,0
1.9080957518242943,0.3033777261329001,0
3.6686043880064476,3.1006317941201633,1
3.8958122142533886,5.087235466685404,1
0.8494790877495072,0.4982532499100649,0
4.720901386735927,4.525638644876928,1
4.263851386420756,2.40235032149626,1
0.9884931363014826,4.106944397492553,1
-0.013970099782600581,0.9243206134173516,0
0.11578939642053447,1.8301567359617836,0
6.215443136739978,4.543258415384575,1
4.694953596708013,3.281477817737309,1
4.427180075926158,1.0502767331858633,1
5.477563212388429,4.45440178120536,1
4.628258603746815,3.0927264658717286,1
-0.8608167724335269,-0.36237849336603634,0
0.006961120790430391,-0.6786130621372981,0
4.147705303361446,3.499793628471916,1
3.739148190803722,5.799275840068602,1
0.08900207348448498,-0.35333429111701975,0
4.621632688926986,3.2718809491312664,1
-0.5870673710443063,-2.11055299041352,0
3.678981727255461,3.7336091144285497,1
6.436141677232703,2.4725094217213286,1
-0.08778820694470904,1.2642008623465106,0
3.7114550761347957,4.42906352840323,1
-1.4193770006024837,-1.2272200896119105,0
2.810890141788178,2.877485202408125,1
1.1161467030126377,-0.12206216512369486,0
3.734488743414661,3.8480771774986944,1
0.6754322960414938,-0.8332760018665364,0
-1.5787427308987552,-1.0823416946685254,0
5.0533707741077425,5.6209713289659975,1
2.730167886106721,-0.9573905804640874,0
2.342114369289562,5.072485412159751,1
0.3531063663863813,1.6202307347333442,0
-1.47215634520032,-2.1676652997910653,0
0.510085151715498,0.4047613677596639,0
2.539427832456799,3.356286706077441,1
0.543324843815541,-0.2432616558531926,0
3.9319007886121224,4.87650519522768,1
4.792571788634179,3.712903730471296,1
4.756891361100442,1.8824038919603296,1
3.711212774509258,4.789057056735654,1
-1.0907123889739356,-1.0489331165558304,0
1.2965947947886207,-0.1393376829524819,0
0.10345111695650049,-1.4446478563280114,0
-0.022527810495041677,-1.8055539861537464,0
-0.5130549164753294,0.7632106186401274,0
4.097187043286838,3.3488653585914205,1
3.7373293923714597,5.426672723205908,1
4.982479870379418,3.404765270363937,1
4.701065522012953,1.611048493905908,1
0.8905681112017827,-2.801209865269791,0
-0.7864615380093709,0.5285621555555434,0
-0.43868201551752756,0.7960350187100562,0
3.6659884887554717,4.1697695881911345,1
-0.5332557506301049,0.34029040405378025,0
2.0084541522964057,-0.030851563895801872,0
-1.4134692988078892,-0.9703130672469545,0
2.9012445981649666,3.451469672890914,1
0.2912303289855882,-2.1592856537790674,0
4.521485461142852,2.3418753891629676,1
-0.7655660293473154,1.6061608424912748,0
4.2168378961441455,5.89616337409252,1
0.7696091564414461,-0.9122163149639845,0
0.3627322054039379,-0.8194480375423302,0
3.444274052673902,3.51633083281048,1
2.892753763642201,6.460366098580105,1
-0.45266539963303215,0.44008364673880274,0
-1.387135378986748,-0.09046117539424162,0
-0.5956373603045325,-0.24407550748960127,0
-1.8657358364957535,-0.10601928826183853,0
-0.1478873378438741,-0.41740721542847276,0
3.078382090459842,3.122142684660639,1
0.3604953053341136,1.1039976163943412,0
5.672031010957782,2.8326118696387095,1
2.6210411872825192,3.621115595890372,1
3.9408949096792814,2.0325236759289482,1
1.5648979105908098,1.4142413468178558,0
1.7473807269665167,-0.7742625461154496,0
-0.7031659504432684,0.1978773195763647,0
4.992171887281907,4.453596292611354,1
3.8670858573294207,4.254376125324111,1
4.201662261904016,4.726970118310858,1
1.3228723541933036,-0.2703965975386172,0
3.5159437181454107,5.830331975071136,1
0.9182678386750159,-0.7971859661482169,0
4.831449546825033,3.071779783599624,1
4.438848366555527,4.665520810910855,1
4.474808232461367,5.972655918733387,1
1.5125389281479977,5.240421030544869,1
2.670743738960404,5.307399583737919,1
3.6026636439189526,4.249630286724139,1
0.34477554352800094,-0.07179698611808426,0
0.19095385933689593,2.4275239167813973,0
3.3951461941099863,4.63997583951104,1
3.744323824444633,4.255565085856666,1
-0.29065990555022764,-0.8845960420974408,0
0.7603815877792868,-0.42916357530397453,0
4.236458540039383,4.572561496776476,1
-0.1306773373317072,-0.1593129437665368,0
2.903582388414192,3.5594214624380722,1
2.96275200357602,4.610469037026505,1
3.7237444227194194,5.488107139446294,1
0.30649326076244493,-0.012871038095525228,0
1.145650905136176,0.557630309864182,0
4.988868315258373,3.985642809085028,1
-1.2365727019613315,-0.6704059312892553,0
5.841404244920291,3.8468450217036425,1
-0.0030176132271916302,-0.09104188753368443,0
1.4937800922389612,-1.309037068411063,0
1.855564629089853,0.7341747944104504,0
0.08732672278391337,-1.2278960200256552,0
2.918957218519889,3.3748305589393395,1
4.824923701628144,3.8942522621013014,1
2.295564355512947,4.659362287075672,1
4.540840472138585,1.6124303614631454,1
-0.7795313496481167,-2.529100589066821,0
-1.0228937524754493,-0.07544841468675997,0
0.2391878870854743,1.0479315401585245,0
3.6173581175016336,5.627731866525401,1
3.0908051450139733,3.549325768889619,1
4.862482644512833,3.336714866618284,1
4.29280608287157,2.9925598231439965,1
-0.8692427971104253,-0.9387644741904728,0
0.9151397143197232,-0.07568468651176288,0
5.504033343011876,2.4382821218892996,1
4.074715338577341,3.9585115784805347,1
3.0177886894511317,3.8316386905281505,1
4.621563992896421,4.187737159053241,1
1.270514498111465,-0.3509424836662399,0
1.1659901390360385,-0.6039337251806021,0
-1.2452237897618974,0.7906367444459395,0
5.216425045403944,4.009436125379918,1
2.7237544524097372,2.7582487245992424,1
1.1421602585533341,-0.6072521262261591,0
4.7358808448401,4.162933221260027,1
0.9320143773213411,-0.43200244464318605,0
-0.4365298821330537,0.4319761110490396,0
4.05751261830031,3.767495872833721,1
4.810020789482281,2.7494689896531304,1
5.586712839540565,5.089200002534947,1
2.740994811262108,1.5778402080707643,1
-0.7888995093906878,-1.2967003042139174,0
0.2418532179579438,1.1767981029003582,0
4.6136628081272715,5.414797736544374,1
-0.3507902902776739,2.3838044229129802,0
-0.6856191307103098,-2.728273974358017,0
3.8872107311413644,2.8514321014702126,1
-0.12004482692636237,0.658328587344372,0
3.4532853369594063,3.155359407634106,1
-0.3715693770807328,-0.49984797892077515,0
3.471975715907827,3.1002434243269175,1
4.925236668992789,5.255348944043892,1
3.6687636604340077,3.6036316035940814,1
0.1209501205236215,-0.8911896327040331,0
4.004426930425438,3.4269034692091043,1
2.845276912553476,3.4933148984214424,1
1.675300628199779,-0.8585942294964084,0
5.112692876448541,4.361383153653129,1
4.782509452861566,4.190566344630253,1
0.24116170713269947,1.0005251120249394,0
-0.5405170443948345,2.341639452388939,0
3.3671359042341322,4.50051182321406,1
4.1683210646498505,4.088466754943644,1
0.3513779597498776,0.35062939815766553,0
0.479941128982201,1.356342594820286,0
3.6204340140473636,4.505249528241662,1
1.3464997562903556,1.045867942700439,0
0.17242735854901692,1.0914360545206017,0
3.823178796766255,4.19078046629604,1
2.0265155179995573,6.373440689427893,1
-0.2047921793802945,0.4796842770246027,0
4.639463760543541,4.411026292336244,1
3.404524518196413,3.0615526162428335,1
4.373315185572707,3.506718148293198,1
4.224370353230277,2.6820741139010047,1
-0.5605387740919933,-0.5630138212320993,0
4.710567722535483,4.406904588324511,1
3.3729008815751618,2.9022086527504767,1
4.416778285040594,4.4133150462479085,1
0.6176771000205964,0.22946520795001607,0
4.225855356355074,3.387596489709452,1
3.380885550590207,4.897649558531625,1
-0.6445238411357281,0.5636757501787425,0
0.5398033161594855,0.2689052956787832,0
4.399167482630157,2.272570042604849,1
-0.5699885224057581,-1.8444857975254305,0
2.4542053523267477,5.194823945500621,1
1.2600266223539818,0.05042801875475188,0
0.7073390751419438,-0.5251665161644424,0
4.8844839429397,3.4488224851500497,1
-0.48665078610895945,-0.3116178572581265,0
-0.6214212391959212,0.66707178525481,0
-1.4160393174577626,-0.5592558461916287,0
1.606964161051252,1.8045920198108503,0
-0.06798514978381705,-0.311166393221243,0
-0.8623966900325611,-0.5151933568766495,0
2.7086160170812925,4.382185128134852,1
-0.16969591963470865,1.190014251598251,0
-2.206041598630177,-0.346354757495351,0
1.2317047447103757,1.6559111055857287,0
5.211728467145716,4.6673772024751425,1
5.52152336857636,3.4348930865901437,1
4.221049557522061,3.240114526991456,1
0.20924567462690535,0.6994399204499945,0
-1.5474886403459973,0.07978499209648768,0
-0.2876487899265518,-1.1217454422132969,0
-0.12422130115217422,0.3709663970986893,0
4.63789232026822,5.772376053562207,1
4.109095287639794,5.653283569120238,1
0.39612890082027036,-0.1698095615137421,0
0.11428907874174307,0.8989963418274783,0
-0.6544406671998633,0.2003367671725741,0
4.1420442182518835,3.293196442256617,1
0.8311893399660277,1.3418690539059805,0
-1.3371631927484418,-0.050950107208173244,0
1.0692032704157144,-0.4895392253560957,0
0.7634084128838337,-1.3335170844310185,0
5.945089655980263,4.553078871589625,1
-0.29268767053528205,-0.4854164913227701,0
3.1236091709122458,4.591562201464314,1
2.632341244795556,4.168251227157713,1
4.999848548380488,3.887756206670334,1
0.6024018134600534,0.2976859512567071,0
0.11800136906494439,1.4040887425625546,0
4.039623652791617,3.486844683301207,1
3.481561217398763,2.7090412633501986,1
0.8746341081683933,0.6862856903067115,0
-0.4892500819025219,1.9432354966255703,0
-1.406254196510761,0.031230415477483724,0
4.252919697239757,3.887721143338305,1
0.22608592623528623,-1.2840763085369828,0
0.2959984124004842,1.0542203085181727,0
5.030664454376968,3.5925567928644426,1
4.0377900540101495,2.41545496476435,1
3.667786852400505,4.572099571520751,1
2.8198717326577505,3.4507050919997946,1
-0.9156238335186612,1.0098808532881547,0
0.8645552652392529,1.1438438532121566,0
4.5525450184298455,2.931443555540806,1
-0.8684491565435779,-0.5515165301857209,0
4.653850549300895,4.300629534847146,1
0.004882542557064302,1.5533645890318768,0
3.4900119221887493,4.499921283595186,1
1.017519684124104,-0.8737738970889385,0
3.216566896299228,3.557314738864694,1
-2.308022506403802,0.234994791952207,0
2.2256415794223745,-1.542174309708277,0
0.21996459263066437,0.8062024455063571,0
-0.902498551107308,1.8707855872651358,0
0.2847176523040877,-2.0446889079962847,0
0.18674949763602353,-1.22163628899435,0
2.7158690770502885,4.628020936740146,1
3.4334674712298763,4.42224855542378,1
3.595987434814815,5.370667307825819,1
3.6808863523979687,3.319072166649753,1
-1.9149651760033464,-1.8843489869382544,0
1.6352317881625342,-2.49950596612153,0
1.0556973725488645,0.2405023162178331,0
4.416220218191136,3.876104582741544,1
3.82486585683295,6.110730667450461,1
1.5065592963745826,-0.8694374965883893,0
3.2273133049807523,5.719748456491795,1
3.605467191338879,4.638236640975836,1
0.07474007277993991,0.18149944560201187,0
1.1445982222494675,-0.25530055933838647,0
2.7686287303255463,2.9190217079230294,1
4.9629714356621655,5.010564049205918,1
